,PairsTrading
2022-08-22,-0.00095995018214734
2022-08-23,-0.003206942819165115
2022-08-24,0.004572330077706244
2022-08-25,0.0022979295503497976
2022-08-26,0.003814350345054174
2022-08-29,-0.003376856388723759
2022-08-30,0.004795990732905819
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,-0.0036743983218035514
2022-09-08,-0.0060030130387715985
2022-09-09,0.009075535441655846
2022-09-13,-0.007072617895258038
2022-09-14,-0.0021432074490327913
2022-09-15,0.004266398899070822
2022-09-16,-0.00580426507782969
2022-09-19,-0.00036732493583499504
2022-09-20,0.009658327447453041
2022-09-21,-0.005769336476875636
2022-09-22,-0.007905431645891692
2022-09-23,-0.004824873410308517
2022-09-26,0.014786184986146395
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-10,0.0
2022-10-11,-0.0025159932651844796
2022-10-12,0.0038869827722389783
